brand,name,release_year,launch_price,pixel_rate,texture_rate,fp16,fp32,fp64,memory_size,source_url
NVIDIA,NVIDIA GeForce GTX 1060 3 GB,2016,199,81.98 GPixel/s,123.0 GTexel/s,61.49 GFLOPS (1:64),3.935 TFLOPS,123.0 GFLOPS (1:32),3 GB,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-3-gb.c2867
